fromNode	toNode	weight	string_score	cor_score	edge_type
CD14	FCGR2A	0.452585901891092	0.783	0.617792950945546	between
CD14	HSPA1A	0.446707400550493	0.43	0.438353700275247	inner
CD14	PLCG2	0.43129616245918	0.951	0.69114808122959	between
CD14	MYD88	0.462988415776231	0.971	0.716994207888116	inner
CDC42	NGFR	0.186435418713256	0.836	0.511217709356628	inner
CDC42	MAPK13	0.246126187188647	0.943	0.594563093594323	between
CDC42	SOS2	0.273699414348591	0.48	0.376849707174296	inner
CDC42	MAPK14	0.267708094668286	0.963	0.615354047334143	between
CDC42	VASP	0.267974438644039	0.955	0.61148721932202	between
CDC42	RAC2	0.294270548357508	0.918	0.606135274178754	inner
CDC42	SNAP23	0.287712392134121	0.429	0.35835619606706	between
CDC42	RAF1	0.279346965322207	0.676	0.477673482661104	inner
CDC42	MAPK3	0.287985926610887	0.862	0.574992963305443	between
CDC42	IGF1R	0.25021473125724	0.505	0.37760736562862	inner
CDC42	PAK1	0.296863449134553	0.999	0.647931724567276	inner
CDC42	GNAQ	0.256275876533301	0.548	0.402137938266651	between
CDC42	TGFA	0.255961919739761	0.645	0.450480959869881	inner
CDC42	CRK	0.30028186394816	0.762	0.53114093197408	inner
CDC42	MAP3K11	0.300261274489364	0.999	0.649630637244682	inner
CDC42	GNAI2	0.309788197507681	0.954	0.631894098753841	between
CDC42	PAK2	0.202886422008253	0.999	0.600943211004127	inner
CDC42	TLN1	0.171254987363671	0.668	0.419627493681835	between
CDC42	RAC1	0.316975208282456	0.906	0.611487604141228	inner
CDC42	MAP3K5	0.260957684182604	0.859	0.559978842091302	inner
CDC42	MAP3K3	0.296137432277755	0.488	0.392068716138878	inner
CDC42	GNAI3	0.198102324510302	0.946	0.572051162255151	between
CDC42	SYK	0.287412316818872	0.846	0.566706158409436	between
CDC42	PIK3CD	0.314782651963443	0.896	0.605391325981722	between
CDC42	GRB2	0.287881097733922	0.947	0.617440548866961	inner
CDC42	PLCG2	0.29675560394468	0.469	0.38287780197234	between
CDC42	MAP3K2	0.283951666226474	0.479	0.381475833113237	inner
CDC42	MAP2K4	0.280519035386668	0.491	0.385759517693334	inner
CDC42	LYN	0.279608346414706	0.664	0.471804173207353	between
CDC42	RHOA	0.294796683368779	0.978	0.636398341684389	between
CRK	NGFR	0.260402992060689	0.6	0.430201496030345	inner
CRK	SOS2	0.381083546102117	0.637	0.509041773051058	inner
CRK	VASP	0.413332253027713	0.485	0.449166126513856	between
CRK	RAC2	0.38862561055405	0.567	0.477812805277025	inner
CRK	MAPK3	0.425511722285354	0.484	0.454755861142677	between
CRK	IGF1R	0.361749467870979	0.965	0.66337473393549	inner
CRK	FCGR2A	0.437541021229081	0.639	0.53827051061454	between
CRK	HSPA1B	0.31140127339393	0.497	0.404200636696965	inner
CRK	TLN1	0.340305282471778	0.692	0.516152641235889	between
CRK	PIK3CD	0.441902680445034	0.718	0.579951340222517	between
CRK	SYK	0.413727774811856	0.761	0.587363887405928	between
CRK	LYN	0.422367142107059	0.796	0.609183571053529	between
CRK	EFNA5	0.258305347028942	0.922	0.590152673514471	inner
CRK	MAP2K4	0.410529943859214	0.925	0.667764971929607	inner
CRK	GRB2	0.416944449770691	0.941	0.678972224885345	inner
CRK	RAC1	0.437682761875504	0.949	0.693341380937752	inner
CRK	RHOA	0.393885232822175	0.952	0.672942616411087	between
DDIT3	MAPK13	0.263386386114214	0.815	0.539193193057107	between
DDIT3	MAPK14	0.276738182747026	0.952	0.614369091373513	between
DDIT3	MAP4K4	0.313924682272726	0.448	0.380962341136363	inner
DDIT3	MAP3K5	0.236806430537859	0.612	0.424403215268929	inner
DDIT3	HSPA1A	0.313807180731454	0.474	0.393903590365727	inner
DUSP3	MAPK13	0.33238306456584	0.709	0.52069153228292	between
DUSP3	MAP3K3	0.432593519264898	0.461	0.446796759632449	inner
DUSP3	MAPK14	0.426041105575301	0.736	0.581020552787651	between
DUSP3	MAPK3	0.44808216602997	0.971	0.709541083014985	between
DUSP6	MAPK13	0.322565375504874	0.475	0.398782687752437	between
DUSP6	MAPK14	0.41755469326242	0.972	0.69477734663121	between
DUSP6	RAF1	0.33718254924661	0.554	0.445591274623305	inner
DUSP6	MAPK3	0.43755950169566	0.997	0.71727975084783	between
DUSP6	RPS6KA1	0.433770479264398	0.41	0.421885239632199	inner
DUSP6	GRB2	0.438937774810191	0.454	0.446468887405095	inner
DUSP6	MAPKAPK2	0.236376051985772	0.466	0.351188025992886	inner
EFNA1	NGFR	0.205084461283861	0.635	0.420042230641931	inner
EFNA1	IGF1R	0.258937454125233	0.706	0.482468727062616	inner
EFNA1	RAC1	0.317675926548003	0.921	0.619337963274001	inner
EFNA1	LYN	0.292952243070783	0.913	0.602976121535391	between
EFNA1	GRB2	0.284832043416075	0.917	0.600916021708037	inner
EFNA1	RHOA	0.27917620568543	0.943	0.611088102842715	between
EFNA5	TNFRSF1A	0.443685769047888	0.45	0.446842884523944	inner
EFNA5	NGFR	0.274540179173036	0.712	0.493270089586518	inner
EFNA5	IGF1R	0.275250057794512	0.672	0.473625028897256	inner
EFNA5	LYN	0.430631488057286	0.917	0.673815744028643	between
EFNA5	RHOA	0.328435825857889	0.931	0.629717912928945	between
FCGR2A	MYD88	0.479330036465869	0.471	0.475165018232934	between
FCGR2A	HSPA6	0.46118136966796	0.629	0.54509068483398	between
FCGR2A	PLCG2	0.46222203030349	0.8	0.631111015151745	inner
FCGR2A	RAC1	0.486608812695536	0.909	0.697804406347768	between
FCGR2A	LYN	0.461927934768328	0.972	0.716963967384164	inner
FCGR2A	SYK	0.473024747262752	0.998	0.735512373631376	inner
FERMT3	RAC2	0.40552898548074	0.703	0.55426449274037	between
FERMT3	TLN1	0.396319040433377	0.448	0.422159520216689	inner
FERMT3	PLCG2	0.369433309226937	0.448	0.408716654613469	inner
FERMT3	SYK	0.435594070896398	0.498	0.466797035448199	inner
GNAI2	MAPK13	0.419030988078251	0.731	0.575015494039125	between
GNAI2	MAPK14	0.425145462907466	0.932	0.678572731453733	between
GNAI2	RAC2	0.465108441755178	0.534	0.499554220877589	between
GNAI2	MAPK3	0.449226176894007	0.951	0.700113088447003	between
GNAI2	IGF1R	0.426352152186034	0.876	0.651176076093017	between
GNAI2	GNAQ	0.456514916586598	0.938	0.697257458293299	inner
GNAI2	PRKACA	0.466135155330975	0.721	0.593567577665488	between
GNAI2	TLN1	0.419528661051132	0.409	0.414264330525566	inner
GNAI2	MAP3K3	0.427642118827373	0.435	0.431321059413686	between
GNAI2	PIK3CD	0.458139043498097	0.624	0.541069521749048	inner
GNAI2	LYN	0.471381872312267	0.923	0.697190936156133	inner
GNAI2	RAC1	0.435576466301514	0.942	0.688788233150757	between
GNAI2	RHOA	0.450037842352671	0.946	0.698018921176335	inner
GNAI2	GNAI3	0.433082825193037	0.988	0.710541412596518	inner
GNAI3	MAPK13	0.289440917419886	0.738	0.513720458709943	between
GNAI3	MAPK14	0.402996937255684	0.936	0.669498468627842	between
GNAI3	RAC2	0.381081915604834	0.447	0.414040957802417	between
GNAI3	MAPK3	0.403996548567768	0.939	0.671498274283884	between
GNAI3	IGF1R	0.347777331153759	0.829	0.58838866557688	between
GNAI3	GNAQ	0.35674225764552	0.927	0.64187112882276	inner
GNAI3	PRKACA	0.431246865642621	0.708	0.56962343282131	between
GNAI3	RAC1	0.406676188389626	0.94	0.673338094194813	between
GNAI3	MAP3K3	0.405486800100735	0.41	0.407743400050367	between
GNAI3	PIK3CD	0.431858490200704	0.616	0.523929245100352	inner
GNAI3	LYN	0.418715144119821	0.676	0.547357572059911	inner
GNAI3	RHOA	0.400532804890106	0.935	0.667766402445053	inner
GNAQ	MAPK14	0.426852549062493	0.937	0.681926274531247	between
GNAQ	RAC2	0.399610337114155	0.537	0.468305168557077	between
GNAQ	RAF1	0.340272563875164	0.481	0.410636281937582	between
GNAQ	MAPK3	0.437746751860404	0.711	0.574373375930202	between
GNAQ	IGF1R	0.38918919417666	0.404	0.39659459708833	between
GNAQ	RHOA	0.405967475566299	0.842	0.623983737783149	inner
GNAQ	PLCG2	0.361461006369879	0.881	0.621230503184939	inner
GNAQ	PRKACA	0.457206828681373	0.916	0.686603414340687	between
GRB2	TNFRSF1A	0.470015953940888	0.851	0.660507976970444	inner
GRB2	NGFR	0.381803642358374	0.942	0.661901821179187	inner
GRB2	SOS2	0.415627458737503	0.999	0.707313729368751	inner
GRB2	MAPK14	0.413809917711958	0.587	0.500404958855979	between
GRB2	VASP	0.468581946181635	0.497	0.482790973090818	between
GRB2	RAC2	0.441902182092031	0.553	0.497451091046016	inner
GRB2	RAF1	0.411598512063898	0.846	0.628799256031949	inner
GRB2	MAPK3	0.432928460243272	0.998	0.715464230121636	between
GRB2	IGF1R	0.420881809607304	0.972	0.696440904803652	inner
GRB2	PAK1	0.454734597137901	0.86	0.65736729856895	inner
GRB2	TGFA	0.450922237141085	0.579	0.514961118570542	inner
GRB2	PAK2	0.411087662775894	0.776	0.593543831387947	inner
GRB2	TLN1	0.394426422569429	0.657	0.525713211284714	between
GRB2	RAC1	0.436886803803696	0.813	0.624943401901848	inner
GRB2	TGFBR2	0.419492078712658	0.764	0.591746039356329	inner
GRB2	SYK	0.427585089168971	0.997	0.712292544584485	between
GRB2	PIK3CD	0.452840734967166	0.731	0.591920367483583	between
GRB2	RASGRP4	0.471875260618577	0.408	0.439937630309288	inner
GRB2	MYD88	0.440293425319765	0.474	0.457146712659882	inner
GRB2	MAP2K4	0.430711674096826	0.52	0.475355837048413	inner
GRB2	RPS6KA1	0.432813733577482	0.638	0.535406866788741	inner
GRB2	PLCG2	0.426406681481224	0.919	0.672703340740612	between
GRB2	LYN	0.462999434196098	0.934	0.698499717098049	between
GRB2	RHOA	0.452267859989812	0.957	0.704633929994906	between
HSPA1A	MAPK14	0.447743895886321	0.404	0.425871947943161	between
HSPA1A	RAF1	0.440320393833381	0.493	0.46666019691669	inner
HSPA1A	MAPK3	0.449023410411619	0.945	0.697011705205809	between
HSPA1A	HSPA6	0.449155122367787	0.877	0.663077561183893	inner
HSPA1A	MAP3K5	0.438737396553985	0.445	0.441868698276992	inner
HSPA1A	HSPA1B	0.421957208793262	0.925	0.673478604396631	inner
HSPA1A	RHOA	0.47124346571691	0.571	0.521121732858455	between
HSPA1B	HSPA6	0.379857437231113	0.626	0.502928718615556	inner
IGF1R	TGFB1	0.335058827872594	0.417	0.376029413936297	inner
IGF1R	MAPK14	0.418986361679265	0.532	0.475493180839633	between
IGF1R	RAF1	0.364188992392549	0.923	0.643594496196275	inner
IGF1R	MAPK3	0.427724568102201	0.939	0.6833622840511	between
IGF1R	MAP3K5	0.387076400059251	0.449	0.418038200029625	inner
IGF1R	RHOA	0.362045304003128	0.473	0.417522652001564	between
IGF1R	PDGFD	0.425109536391108	0.68	0.552554768195554	inner
IGF1R	TGFA	0.452112618099158	0.723	0.587556309049579	inner
IGF1R	PLCG2	0.369071694514298	0.835	0.602035847257149	between
IGF1R	PRKACA	0.444781382217361	0.91	0.677390691108681	between
IGF1R	PIK3CD	0.41410931687119	0.917	0.665554658435595	between
IL1R1	TNFRSF1A	0.437491075129891	0.869	0.653245537564946	inner
IL1R1	IL1RAP	0.351950249972723	0.998	0.674975124986361	inner
IL1R1	MAP4K4	0.362345333933255	0.914	0.638172666966628	inner
IL1R1	NFKB2	0.361456284258097	0.437	0.399228142129049	inner
IL1R1	MYD88	0.360455520530683	0.999	0.679727760265342	inner
IL1RAP	MYD88	0.381088712155893	0.999	0.690044356077947	inner
JUND	MAPK13	0.221409431301197	0.675	0.448204715650598	between
JUND	MAPK14	0.242121107167475	0.738	0.490060553583738	between
JUND	MAP2K4	0.28028170875627	0.412	0.346140854378135	inner
JUND	MAPK3	0.30479111458214	0.571	0.43789555729107	between
LYN	MAPK14	0.450895689802868	0.932	0.691447844901434	between
LYN	RAC2	0.451355447003232	0.544	0.497677723501616	between
LYN	RAF1	0.430804982969952	0.938	0.684402491484976	between
LYN	MAPK3	0.454315139396524	0.969	0.711657569698262	between
LYN	PAK1	0.453883086903304	0.418	0.435941543451652	between
LYN	PAK2	0.41872978098933	0.435	0.426864890494665	between
LYN	RAC1	0.465030472912449	0.933	0.699015236456225	between
LYN	MAPKAPK2	0.290770559921869	0.435	0.362885279960935	between
LYN	SYK	0.459428642228016	0.967	0.713214321114008	inner
LYN	PIK3CD	0.475568538182307	0.899	0.687284269091153	inner
LYN	MAP3K2	0.407683361286351	0.403	0.405341680643176	between
LYN	RHOA	0.472498201884848	0.945	0.708749100942424	inner
LYN	MYD88	0.470450602938037	0.575	0.522725301469019	between
LYN	PLCG2	0.44055014643494	0.983	0.71177507321747	inner
MAP2K4	TNFRSF1A	0.483098773275652	0.929	0.706049386637826	inner
MAP2K4	MAPK13	0.402356369501691	0.926	0.664178184750846	between
MAP2K4	MAPK14	0.41916409528959	0.978	0.698582047644795	between
MAP2K4	RAC2	0.422710638727056	0.831	0.626855319363528	inner
MAP2K4	PAK1	0.464616866379477	0.933	0.698808433189739	inner
MAP2K4	MAP3K11	0.418853129391348	0.949	0.683926564695674	inner
MAP2K4	PAK2	0.370411178109521	0.763	0.566705589054761	inner
MAP2K4	RAC1	0.42830039031858	0.914	0.67115019515929	inner
MAP2K4	MAP3K5	0.415446442630754	0.99	0.702723221315377	inner
MAP2K4	MAP3K3	0.428844643027595	0.958	0.693422321513797	inner
MAP2K4	MAPKAPK2	0.309892188707432	0.412	0.360946094353716	inner
MAP2K4	MAP3K2	0.401385320013615	0.989	0.695192660006807	inner
MAP2K4	MAPKAPK3	0.402618663123726	0.415	0.408809331561863	inner
MAP2K4	RHOA	0.388317719676161	0.482	0.435158859838081	between
MAP3K11	TNFRSF1A	0.479645207672005	0.482	0.480822603836003	inner
MAP3K11	RAC2	0.440652266622148	0.493	0.466826133311074	inner
MAP3K11	RAF1	0.421421159427841	0.913	0.667210579713921	inner
MAP3K11	MAP3K5	0.4261319185555	0.437	0.43156595927775	inner
MAP3K11	RAC1	0.423161905308738	0.978	0.700580952654369	inner
MAP3K2	MAPK13	0.352343109034015	0.409	0.380671554517008	between
MAP3K2	SOS2	0.376768406401194	0.502	0.439384203200597	inner
MAP3K2	MAPK14	0.394467118994793	0.442	0.418233559497396	between
MAP3K2	RAC2	0.394903513561393	0.43	0.412451756780697	inner
MAP3K2	MAPK3	0.404231002357209	0.447	0.425615501178604	between
MAP3K2	PAK1	0.425288049226995	0.877	0.651144024613498	inner
MAP3K2	PAK2	0.336085483597338	0.876	0.606042741798669	inner
MAP3K2	MAP4K4	0.415049650461458	0.911	0.663024825230729	inner
MAP3K2	RAC1	0.417639385789406	0.404	0.410819692894703	inner
MAP3K2	MAP3K3	0.419905577462291	0.891	0.655452788731146	inner
MAP3K3	TNFRSF1A	0.474185248360392	0.956	0.715092624180196	inner
MAP3K3	MAPK13	0.421721578498693	0.489	0.455360789249347	between
MAP3K3	SOS2	0.42873678330659	0.519	0.473868391653295	inner
MAP3K3	MAPK14	0.40946145476776	0.943	0.67623072738388	between
MAP3K3	RAC2	0.452046080277707	0.434	0.443023040138854	inner
MAP3K3	MAPK3	0.434101571877346	0.58	0.507050785938673	between
MAP3K3	PAK1	0.455835266134808	0.877	0.666417633067404	inner
MAP3K3	PRKACA	0.450055587936105	0.642	0.546027793968052	between
MAP3K3	PAK2	0.408930911803714	0.876	0.642465455901857	inner
MAP3K3	MAP4K4	0.41761163698196	0.912	0.66480581849098	inner
MAP3K3	RAC1	0.426927427290561	0.953	0.689963713645281	inner
MAP3K3	MYD88	0.4151597882434	0.451	0.4330798941217	inner
MAP3K3	RHOA	0.430854197271915	0.5	0.465427098635957	between
MAP3K5	TNFRSF1A	0.446048156889185	0.959	0.702524078444593	inner
MAP3K5	MAPK13	0.339336937935962	0.842	0.590668468967981	between
MAP3K5	MAPK14	0.40946591428505	0.863	0.636232957142525	between
MAP3K5	PPP3R1	0.315954464072437	0.796	0.555977232036219	inner
MAP3K5	RAF1	0.36231119243441	0.653	0.507655596217205	inner
MAP3K5	PRKACA	0.443525343809535	0.828	0.635762671904768	between
MAP3K5	MAP4K4	0.432516740681686	0.915	0.673758370340843	inner
MAP3K5	MAP3K6	0.306532836892272	0.971	0.638766418446136	inner
MAP4K4	TNFRSF1A	0.481380078590744	0.911	0.696190039295372	inner
MAP4K4	MYD88	0.415576668522593	0.91	0.662788334261297	inner
MAPK13	PRKG2	0.298091415235268	0.811	0.554545707617634	between
MAPK13	MAPK3	0.40113559697526	0.816	0.60856779848763	between
MAPK13	MAPK14	0.383834445467822	0.906	0.644917222733911	between
MAPK13	MAPKAPK2	0.292566463180124	0.92	0.606283231590062	between
MAPK13	RAC1	0.40971424123446	0.934	0.67185712061723	between
MAPK13	PAK1	0.420795886441885	0.941	0.680897943220942	between
MAPK13	PAK2	0.30174443510779	0.942	0.621872217553895	between
MAPK13	MAPKAPK3	0.377910228932965	0.967	0.672455114466483	between
MAPK14	TNFRSF1A	0.457203735670553	0.464	0.460601867835277	between
MAPK14	TGFB1	0.395193860361544	0.579	0.487096930180772	between
MAPK14	RAF1	0.397800889556192	0.404	0.400900444778096	between
MAPK14	PPP3CA	0.404418289791521	0.46	0.432209144895761	between
MAPK14	RAC2	0.424165045641286	0.55	0.487082522820643	between
MAPK14	MYD88	0.427945022846987	0.575	0.501472511423493	between
MAPK14	RHOA	0.430975473924906	0.633	0.531987736962453	between
MAPK14	PRKG2	0.40446641362809	0.815	0.609733206814045	between
MAPK14	MKNK2	0.410864938097795	0.914	0.662432469048898	between
MAPK14	SYK	0.408640545990537	0.931	0.669820272995268	between
MAPK14	RAC1	0.419056174599568	0.944	0.681528087299784	between
MAPK14	MAPK3	0.410786587852299	0.957	0.68389329392615	between
MAPK14	PAK2	0.402417893812304	0.958	0.680208946906152	between
MAPK14	PAK1	0.437515644945903	0.959	0.698257822472951	between
MAPK14	MKNK1	0.416966709680021	0.99	0.70348335484001	between
MAPK14	MAPKAPK3	0.405075634895426	0.995	0.700037817447713	between
MAPK14	MAPKAPK2	0.273445651511511	0.999	0.636222825755756	between
MAPK3	TNFRSF1A	0.466690193187638	0.55	0.508345096593819	between
MAPK3	NGFR	0.399706589378409	0.508	0.453853294689205	between
MAPK3	SOS2	0.411352812336491	0.534	0.472676406168246	between
MAPK3	TGFB1	0.429685366780235	0.958	0.693842683390117	between
MAPK3	PPP3R1	0.422307193326893	0.417	0.419653596663446	between
MAPK3	RAC2	0.447036757310506	0.851	0.649018378655253	between
MAPK3	MKNK2	0.429139810616378	0.934	0.681569905308189	between
MAPK3	RAF1	0.429036118984904	0.986	0.707518059492452	between
MAPK3	SYK	0.435008720300943	0.462	0.448504360150472	between
MAPK3	PPP3CA	0.406901196772408	0.462	0.434450598386204	between
MAPK3	MAPKAPK3	0.443519655745651	0.527	0.485259827872826	between
MAPK3	MYD88	0.439136134489532	0.583	0.511068067244766	between
MAPK3	PLCG2	0.441456997154883	0.622	0.531728498577442	between
MAPK3	PAK1	0.451020256112454	0.657	0.554010128056227	between
MAPK3	TLN1	0.386631640401217	0.658	0.522315820200609	between
MAPK3	MAPKAPK2	0.312491583666492	0.755	0.533745791833246	between
MAPK3	PAK2	0.403177249614281	0.796	0.59958862480714	between
MAPK3	PRKACA	0.444503590185512	0.87	0.657251795092756	between
MAPK3	MKNK1	0.431244147730561	0.943	0.68712207386528	between
MAPK3	RAC1	0.445554398961395	0.957	0.701277199480697	between
MAPK3	RHOA	0.451766918073683	0.976	0.713883459036841	between
MAPK3	RPS6KA1	0.439311079389183	0.982	0.710655539694591	between
MAPKAPK2	MAPKAPK3	0.305483875484623	0.908	0.606741937742312	inner
MAPKAPK3	RASGRP4	0.474485089824697	0.416	0.445242544912348	inner
MKNK1	MKNK2	0.43653798953621	0.809	0.622768994768105	inner
MKNK1	PAK2	0.387251684228691	0.617	0.502125842114346	inner
MKNK2	PLCG2	0.445410736456319	0.432	0.43870536822816	between
MKNK2	RAPGEF2	0.404144552959228	0.456	0.430072276479614	inner
MYD88	TNFRSF1A	0.477835986784427	0.705	0.591417993392213	inner
MYD88	NGFR	0.352031454054396	0.905	0.628515727027198	inner
MYD88	NFKB2	0.427081972214763	0.969	0.698040986107382	inner
MYD88	SYK	0.425041897063588	0.868	0.646520948531794	between
MYD88	PIK3CD	0.43705256587702	0.541	0.48902628293851	between
MYD88	PPP3CA	0.420557651141117	0.424	0.422278825570559	inner
MYD88	PLCG2	0.415222147640639	0.55	0.48261107382032	between
NFKB2	TNFRSF1A	0.483718618918284	0.619	0.551359309459142	inner
NGFR	PDGFD	0.44918827570376	0.608	0.52859413785188	inner
NGFR	TGFA	0.392015044502457	0.613	0.502507522251229	inner
NGFR	PIK3CD	0.351257766937998	0.8	0.575628883468999	between
NGFR	RAC1	0.387843920409852	0.908	0.647921960204926	inner
NGFR	RHOA	0.318704224087185	0.989	0.653852112043593	between
PAK1	SOS2	0.432073141388386	0.733	0.582536570694193	inner
PAK1	RAC2	0.464758406316458	0.974	0.719379203158229	inner
PAK1	RAF1	0.451284205277631	0.972	0.711642102638816	inner
PAK1	PLCG2	0.462685245726123	0.602	0.532342622863061	between
PAK1	PAK2	0.420507799425996	0.941	0.680753899712998	inner
PAK1	RHOA	0.472486520722933	0.981	0.726743260361467	between
PAK1	RAC1	0.468729252810356	0.999	0.733864626405178	inner
PAK2	SOS2	0.352974195073729	0.733	0.542987097536864	inner
PAK2	RAC2	0.383624704253655	0.981	0.682312352126828	inner
PAK2	RAF1	0.305364842125339	0.965	0.63518242106267	inner
PAK2	PLCG2	0.330882789867955	0.602	0.466441394933978	between
PAK2	RHOA	0.38750565236943	0.615	0.501252826184715	between
PAK2	RAC1	0.390643183453463	0.995	0.692821591726732	inner
PDGFD	TGFA	0.434531579131097	0.813	0.623765789565549	inner
PIK3CD	RAC2	0.463171439921242	0.839	0.651085719960621	between
PIK3CD	RAF1	0.427887001451545	0.856	0.641943500725773	between
PIK3CD	SYK	0.443084758712164	0.908	0.675542379356082	inner
PIK3CD	PLCG2	0.441936352027714	0.837	0.639468176013857	inner
PLCG2	PPP3R1	0.308646495809275	0.817	0.562823247904637	between
PLCG2	VASP	0.43094235574889	0.44	0.435471177874445	inner
PLCG2	RAC2	0.382713700131814	0.883	0.632856850065907	between
PLCG2	RAC1	0.444270977408116	0.721	0.582635488704058	between
PLCG2	SYK	0.433073366664808	0.976	0.704536683332404	inner
PLCG2	PPP3CA	0.364271822560101	0.836	0.600135911280051	between
PLCG2	RHOA	0.384651508086181	0.472	0.42832575404309	inner
PPP3CA	PPP3R1	0.323070596369062	0.999	0.661035298184531	inner
PRKACA	SOS2	0.434881126985935	0.426	0.430440563492967	between
PRKACA	VASP	0.463686576392223	0.838	0.650843288196111	between
PRKACA	RAF1	0.440999865298885	0.85	0.645499932649442	between
PRKACA	RHOA	0.473276049923852	0.869	0.671138024961926	between
PRKG2	VASP	0.433926647874203	0.913	0.673463323937102	inner
PRKG2	RAF1	0.290149286614621	0.809	0.549574643307311	between
RAC1	SOS2	0.423165656300614	0.936	0.679582828150307	inner
RAC1	VASP	0.465494669250276	0.512	0.488747334625138	between
RAC1	RAC2	0.447456869772205	0.533	0.490228434886103	inner
RAC1	TLN1	0.379601580478968	0.924	0.651800790239484	between
RAC1	RHOA	0.432846800102667	0.943	0.687923400051333	between
RAC1	SYK	0.428907070201565	0.945	0.686953535100782	between
RAC2	SOS2	0.413920811615952	0.451	0.432460405807976	inner
RAC2	VASP	0.442797221495944	0.521	0.481898610747972	between
RAC2	TGFBR2	0.413612028749748	0.422	0.417806014374874	inner
RAC2	RASGRP4	0.461209481903563	0.439	0.450104740951781	inner
RAC2	RPS6KA1	0.469059830604216	0.482	0.475529915302108	inner
RAC2	RAF1	0.363031084752777	0.623	0.493015542376389	inner
RAC2	SYK	0.434338924355839	0.846	0.640169462177919	between
RAC2	RHOA	0.411105306592528	0.886	0.648552653296264	between
RAF1	SOS2	0.35500494406565	0.541	0.448002472032825	inner
RAF1	TLN1	0.296009578542713	0.6	0.448004789271356	between
RAF1	STK3	0.269945714989712	0.806	0.537972857494856	inner
RAF1	RHOA	0.365575254958923	0.905	0.635287627479462	between
