fromNode	toNode	weight	string_score	cor_score	edge_type
FCGR1A	LILRB5	0.274724012038409	0.814	0.544362006019204	inner
FCGR1A	LILRA6	0.445173355419495	0.842	0.643586677709747	inner
FCGR1A	OSCAR	0.465639650237441	0.855	0.660319825118721	inner
FCGR1A	LILRB2	0.348856317564263	0.905	0.626928158782131	inner
FCGR1A	LILRB4	0.245080565001537	0.914	0.579540282500768	inner
FCGR1A	LYN	0.446555392572339	0.97	0.708277696286169	between
FCGR1A	SYK	0.408361281743178	0.984	0.696180640871589	between
FCGR2A	SPI1	0.468810403976531	0.52	0.494405201988266	inner
FCGR2A	LILRB3	0.476023032517705	0.87	0.673011516258852	inner
FCGR2A	LILRA1	0.454876828069732	0.865	0.659938414034866	inner
FCGR2A	LILRA2	0.481182289264754	0.832	0.656591144632377	inner
FCGR2A	TYROBP	0.448137593680708	0.801	0.624568796840354	inner
FCGR2A	ICAM1	0.468223879938075	0.532	0.500111939969037	between
FCGR2A	NCF4	0.474602758349931	0.414	0.444301379174965	inner
FCGR2A	MYD88	0.479330036465869	0.471	0.475165018232934	between
FCGR2A	NCF2	0.468914511803122	0.51	0.489457255901561	inner
FCGR2A	SIRPA	0.466259210665086	0.539	0.502629605332543	inner
FCGR2A	TLR4	0.458839051543077	0.72	0.589419525771538	between
FCGR2A	PLCG2	0.46222203030349	0.8	0.631111015151745	between
FCGR2A	LILRB5	0.464053055257134	0.813	0.638526527628567	inner
FCGR2A	OSCAR	0.487263530232277	0.828	0.657631765116139	inner
FCGR2A	LILRA6	0.471495712652463	0.832	0.651747856326231	inner
FCGR2A	LILRB4	0.407257257854799	0.875	0.6411286289274	inner
FCGR2A	RAC1	0.486608812695536	0.909	0.697804406347768	inner
FCGR2A	LILRB2	0.480249159122157	0.917	0.698624579561078	inner
FCGR2A	LYN	0.461927934768328	0.972	0.716963967384164	between
FCGR2A	SYK	0.473024747262752	0.998	0.735512373631376	between
FCGR3B	TNFRSF1A	0.474443164919965	0.404	0.439221582459983	between
FCGR3B	SPI1	0.465201831884659	0.543	0.50410091594233	inner
FCGR3B	LILRB3	0.463053076176113	0.886	0.674526538088057	inner
FCGR3B	LILRA1	0.465421314853674	0.885	0.675210657426837	inner
FCGR3B	LILRA2	0.471327606193398	0.858	0.664663803096699	inner
FCGR3B	TYROBP	0.462277386754063	0.767	0.614638693377031	inner
FCGR3B	ICAM1	0.461925892599457	0.609	0.535462946299728	between
FCGR3B	TLR4	0.466910820010249	0.655	0.560955410005124	between
FCGR3B	SYK	0.475177292518172	0.96	0.717588646259086	between
FCGR3B	LILRB4	0.387075709560357	0.886	0.636537854780179	inner
FCGR3B	LILRB2	0.473138131460377	0.904	0.688569065730189	inner
FCGR3B	LILRA6	0.466996192878294	0.855	0.660998096439147	inner
FCGR3B	SIRPA	0.472349056248708	0.546	0.509174528124354	inner
FCGR3B	MYD88	0.475106648423213	0.422	0.448553324211606	between
FCGR3B	LILRB5	0.460509224386397	0.818	0.639254612193198	inner
FCGR3B	LYN	0.470245412263638	0.856	0.663122706131819	between
FCGR3B	OSCAR	0.473514401930158	0.83	0.651757200965079	inner
FOSL2	MAPK13	0.353951470652604	0.728	0.540975735326302	inner
FOSL2	MAPK14	0.401623135343836	0.782	0.591811567671918	inner
FOSL2	JUND	0.220167084667603	0.999	0.609583542333802	inner
FOSL2	MAPK3	0.397015639248537	0.476	0.436507819624268	inner
FOSL2	JUNB	0.445664197729226	0.999	0.722332098864613	inner
GAB2	MAPK3	0.461542653327329	0.963	0.712271326663664	inner
GAB2	IFNAR1	0.455846398166253	0.462	0.458923199083127	inner
GAB2	PIK3CD	0.485529442663737	0.832	0.658764721331868	inner
GAB2	SYK	0.466341911743205	0.96	0.713170955871603	between
GAB2	PLCG2	0.466778181103077	0.976	0.721389090551539	between
GAB2	LYN	0.44933950404179	0.99	0.719669752020895	between
GAB2	GRB2	0.46359162961091	0.999	0.731295814805455	inner
GRB2	TNFRSF1A	0.470015953940888	0.851	0.660507976970444	between
GRB2	MAPK14	0.413809917711958	0.587	0.500404958855979	inner
GRB2	TYROBP	0.444748256474876	0.774	0.609374128237438	inner
GRB2	MAPK3	0.432928460243272	0.998	0.715464230121636	inner
GRB2	SOCS3	0.466302303017073	0.548	0.507151151508537	inner
GRB2	RAC1	0.436886803803696	0.813	0.624943401901848	inner
GRB2	TGFBR2	0.419492078712658	0.764	0.591746039356329	inner
GRB2	SYK	0.427585089168971	0.997	0.712292544584485	between
GRB2	PIK3CD	0.452840734967166	0.731	0.591920367483583	inner
GRB2	MYD88	0.440293425319765	0.474	0.457146712659882	between
GRB2	PLCG2	0.426406681481224	0.919	0.672703340740612	between
GRB2	LYN	0.462999434196098	0.934	0.698499717098049	between
GRB2	SIRPA	0.464796831901276	0.949	0.706898415950638	inner
ICAM1	TNFRSF1A	0.471131723832034	0.653	0.562065861916017	between
ICAM1	NFKBIA	0.365844477559808	0.744	0.554922238779904	between
ICAM1	TGFB1	0.384471844908899	0.538	0.46123592245445	between
ICAM1	LTBR	0.449667971663868	0.694	0.571833985831934	inner
ICAM1	MAPK3	0.436494678805237	0.61	0.523247339402618	between
ICAM1	LYN	0.457107898170155	0.406	0.431553949085077	inner
ICAM1	PLAU	0.303344113017762	0.437	0.370172056508881	inner
ICAM1	SOCS3	0.459271480087015	0.502	0.480635740043508	between
ICAM1	NFKB2	0.422161328468282	0.505	0.463580664234141	between
ICAM1	NCF1	0.35257772121432	0.555	0.45378886060716	between
ICAM1	MYD88	0.408509995064769	0.595	0.501754997532385	inner
ICAM1	SYK	0.422177296897966	0.721	0.571588648448983	between
ICAM1	PTGS2	0.386043688517267	0.728	0.557021844258633	inner
ICAM1	TLR4	0.462442457528142	0.796	0.629221228764071	inner
ICAM1	PLCG2	0.414063418994911	0.846	0.630031709497455	between
ICAM1	IL1R1	0.346793000621022	0.947	0.646896500310511	between
IFNAR1	SYK	0.447759105907294	0.441	0.444379552953647	between
IFNAR1	IL1R1	0.408865319296047	0.485	0.446932659648024	between
IFNAR1	TRIM25	0.466095704540191	0.507	0.486547852270096	between
IFNAR1	TLR4	0.458412066884073	0.609	0.533706033442036	between
IFNAR1	MYD88	0.459973205731216	0.684	0.571986602865608	between
IFNAR1	SOCS3	0.462573871850027	0.854	0.658286935925014	inner
IFNAR1	IFNGR2	0.457521208677657	0.881	0.669260604338829	inner
IFNAR1	IFNGR1	0.443644386739871	0.978	0.710822193369935	inner
IFNAR1	IFNAR2	0.351340798883892	0.999	0.675170399441946	inner
IFNAR2	IFNGR2	0.337762832680953	0.95	0.643881416340476	inner
IFNAR2	SOCS3	0.324310794440431	0.752	0.538155397220216	inner
IFNAR2	TLR4	0.350514672098073	0.42	0.385257336049037	between
IFNAR2	MYD88	0.348413252481971	0.459	0.403706626240986	between
IFNAR2	IFNGR1	0.307529422408104	0.953	0.630264711204052	inner
IFNGR1	TNFRSF1A	0.471744085050325	0.481	0.476372042525163	between
IFNGR1	IFNGR2	0.470682322668804	0.999	0.734841161334402	inner
IFNGR1	SOCS3	0.448467577173192	0.774	0.611233788586596	inner
IFNGR1	NCF2	0.45838777343936	0.511	0.48469388671968	inner
IFNGR1	NCF4	0.455617111788251	0.407	0.431308555894125	inner
IFNGR1	IL1R1	0.356100420891653	0.467	0.411550210445827	between
IFNGR1	TLR4	0.466182789701874	0.506	0.486091394850937	between
IFNGR1	PIK3CD	0.399336858259206	0.69	0.544668429129603	inner
IFNGR1	MYD88	0.399564464913496	0.746	0.572782232456748	between
IFNGR2	PIK3CD	0.474581094624735	0.641	0.557790547312368	inner
IFNGR2	SOCS3	0.448046381417924	0.699	0.573523190708962	inner
IL1R1	TNFRSF1A	0.437491075129891	0.869	0.653245537564946	between
IL1R1	NFKBIA	0.326594188440127	0.575	0.450797094220063	between
IL1R1	SOCS3	0.422415060408162	0.487	0.454707530204081	between
IL1R1	PTGS2	0.34792933346765	0.533	0.440464666733825	between
IL1R1	NFKB2	0.361456284258097	0.437	0.399228142129049	between
IL1R1	TLR4	0.439033066875734	0.852	0.645516533437867	between
IL1R1	TICAM2	0.236260808243709	0.952	0.594130404121854	between
IL1R1	MYD88	0.360455520530683	0.999	0.679727760265342	between
JUNB	MAPK13	0.408223085565529	0.687	0.547611542782765	inner
JUNB	NFKBIA	0.399740132463001	0.498	0.4488700662315	between
JUNB	SPI1	0.470393259521742	0.451	0.460696629760871	inner
JUNB	MAPK14	0.457446083997644	0.748	0.602723041998822	inner
JUNB	JUND	0.29176204932169	0.97	0.630881024660845	inner
JUNB	MAPK3	0.46637602817026	0.418	0.44218801408513	inner
JUNB	NCF2	0.463582705216364	0.43	0.446791352608182	inner
JUNB	SOCS3	0.455387531025088	0.504	0.479693765512544	inner
JUND	MAPK13	0.221409431301197	0.675	0.448204715650598	inner
JUND	SPI1	0.28112377983773	0.416	0.348561889918865	inner
JUND	MAPK14	0.242121107167475	0.738	0.490060553583738	inner
JUND	PLAU	0.167586182004186	0.476	0.321793091002093	between
JUND	MAPK3	0.30479111458214	0.571	0.43789555729107	inner
LILRA1	SPI1	0.467423022504999	0.545	0.5062115112525	inner
LILRA1	NCF4	0.459013054443647	0.417	0.438006527221823	inner
LILRA1	NCF2	0.454778795770927	0.472	0.463389397885464	inner
LILRA1	NCF1	0.429118868424418	0.5	0.464559434212209	inner
LILRA1	LILRB2	0.462634487171581	0.533	0.49781724358579	inner
LILRA1	SYK	0.461771402260885	0.694	0.577885701130442	between
LILRA1	TYROBP	0.435546100006247	0.832	0.633773050003123	inner
LILRA2	TYROBP	0.477084662729283	0.549	0.513042331364642	inner
LILRA2	SYK	0.480217414769519	0.677	0.57860870738476	between
LILRA6	SYK	0.480583518548459	0.669	0.57479175927423	between
LILRB2	SPI1	0.476018663015539	0.585	0.530509331507769	inner
LILRB2	TYROBP	0.452438486759422	0.93	0.691219243379711	inner
LILRB2	NCF1	0.354635209425523	0.488	0.421317604712761	inner
LILRB2	NCF2	0.464179996709377	0.815	0.639589998354688	inner
LILRB2	TLR4	0.469993434833989	0.404	0.436996717416995	between
LILRB2	SYK	0.423028679782367	0.757	0.590014339891183	between
LILRB2	LILRB4	0.368373810938472	0.533	0.450686905469236	inner
LILRB2	NCF4	0.46531133000248	0.55	0.50765566500124	inner
LILRB3	SPI1	0.469735605102382	0.423	0.446367802551191	inner
LILRB3	SIRPA	0.475637203398011	0.427	0.451318601699006	inner
LILRB3	NCF2	0.479651348316684	0.447	0.463325674158342	inner
LILRB3	LYN	0.473490446088136	0.46	0.466745223044068	between
LILRB3	TYROBP	0.469202957751865	0.55	0.509601478875933	inner
LILRB3	SYK	0.480885429587764	0.748	0.614442714793882	between
LILRB4	TYROBP	0.394713872191336	0.583	0.488856936095668	inner
LILRB4	SYK	0.388321179926306	0.662	0.525160589963153	between
LILRB5	SYK	0.410530677148125	0.626	0.518265338574063	between
LTBR	TNFRSF1A	0.464227218728017	0.798	0.631113609364009	between
LTBR	NFKBIA	0.387113011705427	0.505	0.446056505852714	between
LTBR	TNFRSF11A	0.409124793441358	0.651	0.530062396720679	between
LTBR	NFKB2	0.47237309855098	0.781	0.62668654927549	between
LTBR	TNFSF14	0.456397686010055	0.998	0.727198843005027	inner
LYN	NFKBIA	0.413648921640836	0.481	0.447324460820418	between
LYN	MAPK14	0.450895689802868	0.932	0.691447844901434	between
LYN	TYROBP	0.434502738653431	0.52	0.477251369326716	between
LYN	MAPK3	0.454315139396524	0.969	0.711657569698262	between
LYN	NCF1	0.413046256361114	0.437	0.425023128180557	between
LYN	RAC1	0.465030472912449	0.933	0.699015236456225	between
LYN	TLR4	0.451253910163528	0.818	0.634626955081764	inner
LYN	SYK	0.459428642228016	0.967	0.713214321114008	between
LYN	PIK3CD	0.475568538182307	0.899	0.687284269091153	between
LYN	MYD88	0.470450602938037	0.575	0.522725301469019	inner
LYN	PLCG2	0.44055014643494	0.983	0.71177507321747	between
MAPK13	SQSTM1	0.354955836434083	0.419	0.386977918217042	inner
MAPK13	NCF1	0.322053733189062	0.695	0.508526866594531	inner
MAPK13	NCF4	0.426829051583148	0.695	0.560914525791574	inner
MAPK13	NCF2	0.419588773023	0.72	0.5697943865115	inner
MAPK13	MAPK3	0.40113559697526	0.816	0.60856779848763	inner
MAPK13	MAPK14	0.383834445467822	0.906	0.644917222733911	inner
MAPK13	RAC1	0.40971424123446	0.934	0.67185712061723	inner
MAPK14	TNFRSF1A	0.457203735670553	0.464	0.460601867835277	between
MAPK14	NFKBIA	0.387501376891689	0.979	0.683250688445844	between
MAPK14	TGFB1	0.395193860361544	0.579	0.487096930180772	inner
MAPK14	SOCS3	0.456658238809308	0.436	0.446329119404654	inner
MAPK14	PPP3CA	0.404418289791521	0.46	0.432209144895761	inner
MAPK14	MYD88	0.427945022846987	0.575	0.501472511423493	between
MAPK14	PTGS2	0.407788967944389	0.633	0.520394483972195	between
MAPK14	TLR4	0.459134238120021	0.664	0.561567119060011	between
MAPK14	SQSTM1	0.425962013422401	0.757	0.591481006711201	inner
MAPK14	NCF4	0.42278179311756	0.92	0.67139089655878	inner
MAPK14	NCF2	0.448399471640339	0.931	0.68969973582017	inner
MAPK14	SYK	0.408640545990537	0.931	0.669820272995268	between
MAPK14	RAC1	0.419056174599568	0.944	0.681528087299784	inner
MAPK14	NCF1	0.359908066946382	0.956	0.657954033473191	inner
MAPK14	MAPK3	0.410786587852299	0.957	0.68389329392615	inner
MAPK3	TNFRSF1A	0.466690193187638	0.55	0.508345096593819	between
MAPK3	NFKBIA	0.39226994510258	0.972	0.68213497255129	between
MAPK3	TGFB1	0.429685366780235	0.958	0.693842683390117	inner
MAPK3	PPP3R1	0.422307193326893	0.417	0.419653596663446	inner
MAPK3	SYK	0.435008720300943	0.462	0.448504360150472	between
MAPK3	PPP3CA	0.406901196772408	0.462	0.434450598386204	inner
MAPK3	PLAU	0.363514105805469	0.465	0.414257052902735	between
MAPK3	SOCS3	0.458379688158711	0.506	0.482189844079356	inner
MAPK3	MYD88	0.439136134489532	0.583	0.511068067244766	between
MAPK3	PLCG2	0.441456997154883	0.622	0.531728498577442	between
MAPK3	PTGS2	0.415520107208363	0.78	0.597760053604181	between
MAPK3	TLR4	0.456605003571622	0.826	0.641302501785811	between
MAPK3	SQSTM1	0.460514481939478	0.89	0.675257240969739	inner
MAPK3	TRIM25	0.448462784159942	0.902	0.675231392079971	between
MAPK3	NCF4	0.44173733284534	0.935	0.68836866642267	inner
MAPK3	NCF2	0.458633915373188	0.942	0.700316957686594	inner
MAPK3	NCF1	0.399586102292124	0.954	0.676793051146062	inner
MAPK3	RAC1	0.445554398961395	0.957	0.701277199480697	inner
MYD88	TNFRSF1A	0.477835986784427	0.705	0.591417993392213	between
MYD88	NFKBIA	0.396650047348349	0.965	0.680825023674175	between
MYD88	SPI1	0.485793602955879	0.497	0.49139680147794	between
MYD88	TYROBP	0.440534168013068	0.543	0.491767084006534	between
MYD88	NCF1	0.348710199549343	0.413	0.380855099774671	between
MYD88	TRIM25	0.425426395416742	0.402	0.413713197708371	inner
MYD88	SOCS3	0.469371754664662	0.588	0.528685877332331	between
MYD88	PTGS2	0.399018930619964	0.609	0.504009465309982	inner
MYD88	NFKB2	0.427081972214763	0.969	0.698040986107382	between
MYD88	TLR4	0.472693627357299	0.995	0.733846813678649	inner
MYD88	SYK	0.425041897063588	0.868	0.646520948531794	between
MYD88	PIK3CD	0.43705256587702	0.541	0.48902628293851	between
MYD88	SQSTM1	0.438451124751585	0.842	0.640225562375792	between
MYD88	PPP3CA	0.420557651141117	0.424	0.422278825570559	between
MYD88	PLCG2	0.415222147640639	0.55	0.48261107382032	between
MYD88	TICAM2	0.279612029334805	0.823	0.551306014667402	inner
NCF1	NFKBIA	0.282023424019376	0.432	0.357011712009688	between
NCF1	SPI1	0.447184817190228	0.667	0.557092408595114	inner
NCF1	PTGS2	0.314244641674606	0.415	0.364622320837303	between
NCF1	TLR4	0.424528535911498	0.545	0.484764267955749	between
NCF1	SYK	0.381754902625755	0.553	0.467377451312878	between
NCF1	RAC1	0.363008763811844	0.969	0.666004381905922	inner
NCF1	NCF4	0.416496128162015	0.998	0.707248064081007	inner
NCF1	NCF2	0.421414721170098	0.999	0.710207360585049	inner
NCF2	SPI1	0.480225469103791	0.511	0.495612734551895	inner
NCF2	TYROBP	0.443584710764749	0.706	0.574792355382374	inner
NCF2	RAC1	0.473074049901352	0.999	0.736037024950676	inner
NCF2	PTGS2	0.446191199016309	0.406	0.426095599508155	between
NCF2	SYK	0.46404966708943	0.405	0.434524833544715	between
NCF2	TLR4	0.457765664962744	0.608	0.532882832481372	between
NCF2	NCF4	0.457124637523214	0.997	0.727062318761607	inner
NCF4	SPI1	0.48159949659327	0.622	0.551799748296635	inner
NCF4	TYROBP	0.454227902855514	0.578	0.516113951427757	inner
NCF4	RAC1	0.465395350168801	0.805	0.635197675084401	inner
NCF4	TLR4	0.46176430262617	0.41	0.435882151313085	between
NCF4	SYK	0.446435932858359	0.415	0.430717966429179	between
NFKB2	TNFRSF1A	0.483718618918284	0.619	0.551359309459142	between
NFKB2	NFKBIA	0.345722926935061	0.985	0.66536146346753	between
NFKB2	TRIM25	0.441526684438827	0.706	0.573763342219413	between
NFKB2	PTGS2	0.321075419283744	0.488	0.404537709641872	between
NFKB2	TLR4	0.463683488104565	0.631	0.547341744052283	between
NFKBIA	TNFRSF1A	0.411660813242754	0.974	0.692830406621377	between
NFKBIA	PLCG2	0.31989791311356	0.42	0.36994895655678	between
NFKBIA	TGFB1	0.318873765716392	0.453	0.385936882858196	between
NFKBIA	PPP3CA	0.28988732841308	0.464	0.37694366420654	between
NFKBIA	TRIM25	0.378488477811669	0.754	0.566244238905835	between
NFKBIA	SOCS3	0.375067082526862	0.763	0.569033541263431	between
NFKBIA	PTGS2	0.276318946708725	0.795	0.535659473354362	between
NFKBIA	TLR4	0.404018139475209	0.84	0.622009069737605	between
NFKBIA	SQSTM1	0.352353451648703	0.932	0.642176725824352	between
NFKBIA	SYK	0.395731753283288	0.955	0.675365876641644	between
OSCAR	SPI1	0.485456978179393	0.523	0.504228489089697	inner
OSCAR	TYROBP	0.478985977364957	0.893	0.685992988682478	inner
OSCAR	SYK	0.497864985406464	0.752	0.624932492703232	between
OSCAR	SIRPB1	0.478958162496179	0.521	0.49997908124809	inner
PIK3CD	SOCS3	0.46689208877767	0.574	0.520446044388835	inner
PIK3CD	TLR4	0.481588676533564	0.867	0.674294338266782	between
PIK3CD	SYK	0.443084758712164	0.908	0.675542379356082	between
PIK3CD	PLCG2	0.441936352027714	0.837	0.639468176013857	between
PLAU	TGFB1	0.306208808866814	0.439	0.372604404433407	between
PLAU	PTGS2	0.293541038948511	0.511	0.402270519474256	inner
PLCG2	PPP3R1	0.308646495809275	0.817	0.562823247904637	between
PLCG2	TYROBP	0.428146649403818	0.868	0.648073324701909	between
PLCG2	RAC1	0.444270977408116	0.721	0.582635488704058	between
PLCG2	TLR4	0.455349112389484	0.937	0.696174556194742	between
PLCG2	SYK	0.433073366664808	0.976	0.704536683332404	between
PLCG2	PPP3CA	0.364271822560101	0.836	0.600135911280051	between
PPP3CA	PPP3R1	0.323070596369062	0.999	0.661035298184531	inner
PTGS2	TNFRSF1A	0.457849939599221	0.493	0.47542496979961	between
PTGS2	TGFB1	0.318385670911537	0.59	0.454192835455768	between
PTGS2	SOCS3	0.443442848273452	0.535	0.489221424136726	between
PTGS2	TLR4	0.454897211237569	0.763	0.608948605618784	inner
RAC1	TYROBP	0.459889704166429	0.758	0.608944852083214	inner
RAC1	SYK	0.428907070201565	0.945	0.686953535100782	between
SIRPA	SPI1	0.474197360861019	0.41	0.442098680430509	inner
SIRPA	TYROBP	0.437576115370744	0.931	0.684288057685372	inner
SIRPA	TLR4	0.456980883562062	0.488	0.472490441781031	between
SIRPA	SYK	0.464854098873212	0.867	0.665927049436606	between
SIRPB1	TYROBP	0.474673688262348	0.998	0.736336844131174	inner
SIRPB1	SYK	0.494145325802697	0.593	0.543572662901348	between
SOCS3	TNFRSF1A	0.459324878641221	0.405	0.43216243932061	between
SOCS3	TLR4	0.449399027983246	0.646	0.547699513991623	between
SPI1	SYK	0.484446053728315	0.535	0.509723026864157	between
SPI1	TLR4	0.463623910425402	0.804	0.633811955212701	between
SPI1	TYROBP	0.46225466408584	0.888	0.67512733204292	inner
SQSTM1	TNFRSF1A	0.481027673500864	0.952	0.716513836750432	between
SQSTM1	TNFRSF11A	0.34533904666347	0.602	0.473669523331735	between
SYK	TNFRSF1A	0.470190347741624	0.72	0.595095173870812	between
SYK	TYROBP	0.447616821437038	0.999	0.723308410718519	between
SYK	TLR4	0.462429767391065	0.994	0.728214883695532	between
SYK	TNFRSF11A	0.363133892897755	0.408	0.385566946448877	between
TGFB1	TLR4	0.443528616976068	0.568	0.505764308488034	between
TGFB1	TGFBR2	0.340197640365046	0.999	0.669598820182523	inner
TICAM2	TLR4	0.301918714553393	0.999	0.650459357276696	inner
TLR4	TNFRSF1A	0.457868376316634	0.677	0.567434188158317	between
TLR4	TYROBP	0.430649879356779	0.669	0.54982493967839	between
TNFRSF11A	TNFRSF1A	0.433977153913775	0.43	0.431988576956888	between
TNFRSF11A	TNFSF14	0.359597738389439	0.762	0.560798869194719	between
TNFRSF1A	TNFSF14	0.482731537376342	0.465	0.473865768688171	between
